country,region,crop,year,window,season_days,rain_sum,rain_mean,dry_days_1mm,dry_days_2mm,max_dry_spell_1mm,dry_spell_events_7d,dry_spell_events_14d,heavy_rain_days_10,heavy_rain_days_20,heavy_rain_days_25,heavy_rain_days_50,max_1day_rain,max_3day_rain,max_7day_rain,wet_days_1mm,season_tmax_mean,season_tmin_mean,season_tmean_mean,growing_degree_days_base5,heat_days_30,heat_days_35,heat_days_40,max_consecutive_heat_days_30,max_consecutive_heat_days_35,heatwave_events_3d_30,heatwave_events_3d_35,heat_degree_days_30,heat_degree_days_35,hot_dry_days_30_1mm,frost_days_0,cold_days_5,min_tmin,frost_events_2d,radiation_sum,radiation_mean,rain_sum_early,heat_days_35_early,frost_days_0_early,radiation_sum_early,max_3day_rain_early,rain_sum_mid,heat_days_35_mid,frost_days_0_mid,radiation_sum_mid,max_3day_rain_mid,rain_sum_late,heat_days_35_late,frost_days_0_late,radiation_sum_late,max_3day_rain_late,lat,lon,yield_t_ha
United States,South Dakota,Oats,2002,spring,183.0,288.76,1.578,131,148,11,8,0,8,1,1,0,29.77,30.6,43.23,52,26.752,12.068,19.41,2663.215,73,34,7,19,7,9,5,378.77,106.84,48,16,45,-7.36,5,3820.57,20.877,54.36,0,16,1274.98,16.37,100.75,25,0,1452.3,28.71,133.65,9,0,1093.29,30.6,44.5,-100.0,1.614
United States,South Dakota,Oats,2003,spring,183.0,323.96,1.77,118,141,19,6,1,7,2,1,0,33.52,43.22,53.3,65,26.21,12.102,19.156,2610.575,71,24,5,27,4,7,5,307.34,70.38,53,9,27,-6.04,2,3777.1,20.64,146.15,0,9,1124.92,35.84,118.52,12,0,1444.63,43.22,59.29,12,0,1207.55,15.84,44.5,-100.0,2.439
United States,South Dakota,Oats,2004,spring,183.0,472.97,2.585,116,131,17,4,2,11,5,4,0,29.93,53.89,65.18,67,25.072,10.916,17.994,2389.095,50,10,0,13,3,7,1,145.91,16.0,28,9,36,-5.26,1,3848.67,21.031,105.22,0,9,1270.08,27.82,160.65,5,0,1466.11,47.98,207.1,5,0,1112.48,53.89,44.5,-100.0,2.9411
United States,South Dakota,Oats,2005,spring,183.0,381.34,2.084,125,140,15,6,1,11,3,2,0,25.68,51.25,73.72,58,26.66,12.667,19.664,2693.335,71,27,6,20,4,7,5,302.38,72.88,54,11,29,-3.28,2,3910.17,21.367,142.34,0,11,1185.44,40.56,152.11,15,0,1524.0,51.25,86.89,12,0,1200.73,14.64,44.5,-100.0,2.5824
United States,South Dakota,Oats,2006,spring,183.0,289.23,1.58,123,144,12,5,0,8,0,0,0,15.4,37.83,45.07,60,27.462,13.227,20.345,2808.065,80,34,5,22,9,8,3,382.57,111.21,54,4,23,-2.94,1,3838.42,20.975,55.51,2,4,1267.54,12.67,60.39,24,0,1506.83,10.77,173.33,8,0,1064.05,37.83,44.5,-100.0,2.0444
United States,South Dakota,Oats,2007,spring,183.0,474.04,2.59,120,131,16,7,1,14,6,2,0,37.46,52.78,77.41,63,25.92,12.287,19.104,2654.2,66,15,5,21,5,6,2,256.87,53.38,50,16,24,-11.55,1,3828.43,20.92,190.22,0,16,1253.38,52.78,144.26,10,0,1531.89,50.49,139.56,5,0,1043.16,40.34,44.5,-100.0,2.5824
United States,South Dakota,Oats,2008,spring,183.0,452.04,2.47,118,127,17,7,1,14,3,2,0,33.4,50.52,87.11,65,24.399,10.772,17.585,2334.795,52,7,0,9,3,7,1,125.29,12.58,38,20,37,-5.7,4,3836.82,20.966,121.0,0,20,1167.61,24.32,241.66,5,0,1495.47,50.52,89.38,2,0,1173.74,19.07,44.5,-100.0,2.6183
United States,South Dakota,Oats,2009,spring,183.0,351.36,1.92,121,137,18,4,1,9,0,0,0,19.69,34.1,48.21,62,23.904,10.503,17.203,2269.99,35,4,0,4,1,1,0,75.25,3.72,24,15,37,-7.6,2,3850.7,21.042,74.51,1,15,1296.41,14.19,171.4,1,0,1416.92,24.82,105.45,2,0,1137.37,34.1,44.5,-100.0,2.6183
United States,South Dakota,Oats,2010,spring,183.0,512.68,2.802,118,130,10,3,0,21,4,1,0,27.21,51.3,68.27,65,24.89,11.952,18.421,2458.65,43,13,2,7,4,7,1,160.5,25.21,32,6,33,-2.49,2,3798.23,20.755,176.44,0,6,1210.2,34.44,214.02,6,0,1457.46,51.3,122.22,7,0,1130.57,36.02,44.5,-100.0,2.5824
United States,South Dakota,Oats,2011,spring,183.0,543.68,2.971,111,125,13,4,0,15,5,4,1,59.9,109.72,125.77,72,24.006,11.161,17.583,2337.545,47,12,1,14,4,6,2,155.91,23.29,31,15,42,-9.23,3,3745.19,20.466,182.65,0,15,1079.61,39.93,277.1,8,0,1438.86,109.72,83.93,4,0,1226.72,19.5,44.5,-100.0,2.0086
United States,South Dakota,Oats,2012,spring,183.0,275.56,1.506,133,147,26,6,1,5,2,2,0,29.4,42.14,56.18,50,27.996,13.2,20.598,2855.08,84,36,7,39,12,8,4,401.9,102.23,66,2,24,-2.79,1,3959.48,21.637,166.14,1,2,1206.44,42.14,86.98,23,0,1532.6,18.55,22.44,12,0,1220.44,9.89,44.5,-100.0,2.439
United States,South Dakota,Oats,2013,spring,183.0,435.81,2.381,123,133,14,5,1,15,2,1,0,25.07,44.51,66.91,60,24.831,11.503,18.167,2510.17,52,13,0,15,6,6,1,193.08,30.25,41,26,36,-7.76,3,3678.74,20.102,198.45,0,26,1120.8,44.51,142.64,4,0,1457.23,32.03,94.72,9,0,1100.71,26.84,44.5,-100.0,2.7618
United States,South Dakota,Oats,2014,spring,183.0,412.03,2.252,120,136,17,5,1,14,2,0,0,23.16,49.56,52.34,63,24.086,11.041,17.564,2342.89,35,4,1,9,2,6,0,91.4,15.19,24,14,41,-10.45,3,3699.8,20.217,135.66,0,14,1222.0,49.56,141.95,4,0,1455.37,22.68,134.42,0,0,1022.43,25.44,44.5,-100.0,3.3356
